tblname,name,poly,incomeShared,senateIdShared
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.913219,42.549489</coordinates></Point>",0,9
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.068741,41.651837</coordinates></Point>",0,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.157833,42.508428</coordinates></Point>",197431,24
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.453674,42.458427</coordinates></Point>",141091,14
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.498351,42.08065</coordinates></Point>",0,7
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.30906,42.086561</coordinates></Point>",0,8
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.420338,42.212597</coordinates></Point>",106816,15
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.599534,42.216759</coordinates></Point>",81955,6
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.810856,41.664976</coordinates></Point>",100359,38
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.158699,41.931534</coordinates></Point>",0,36
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.87485,42.04465</coordinates></Point>",0,12
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-73.200047,42.471001</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-73.16288,42.56203</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.61481,42.06954</coordinates></Point>",120071,5
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.926222,41.690763</coordinates></Point>",65063,38
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-73.11862,42.62776</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.402056,42.280267</coordinates></Point>",69727,7
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.060485,41.842363</coordinates></Point>",0,36
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.459405,42.446396</coordinates></Point>",0,14
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.070771,42.309084</coordinates></Point>",0,1
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.071423,42.092758</coordinates></Point>",0,35
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.400221,42.618029</coordinates></Point>",0,16
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.59118,42.693145</coordinates></Point>",61472,13
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.630645,42.532864</coordinates></Point>",0,6
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.66898,42.26676</coordinates></Point>",0,5
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.768936,42.629261</coordinates></Point>",0,20
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.861148,41.648716</coordinates></Point>",0,38
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.067062,41.756214</coordinates></Point>",0,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.801506,42.577249</coordinates></Point>",0,9
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.43745,42.331493</coordinates></Point>",0,15
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.404814,42.08868</coordinates></Point>",0,15
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.089766,41.795935</coordinates></Point>",0,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.978688,42.558422</coordinates></Point>",0,9
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.943435,42.077315</coordinates></Point>",0,5
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.575864,42.500187</coordinates></Point>",133566,14
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.903677,42.313427</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.864132,42.68571</coordinates></Point>",36436,20
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.930671,41.857262</coordinates></Point>",71935,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.17408,42.691961</coordinates></Point>",0,18
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-73.250891,42.338594</coordinates></Point>",4647,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.879123,42.635443</coordinates></Point>",39559,20
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.734864,42.209567</coordinates></Point>",0,34
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.290175,42.194232</coordinates></Point>",77085,31
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.055227,42.507054</coordinates></Point>",0,23
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.023483,42.829191</coordinates></Point>",0,19
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.537842,42.183429</coordinates></Point>",72358,12
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.541458,42.590956</coordinates></Point>",0,6
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.25006,42.279797</coordinates></Point>",50627,17
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.112001,42.683425</coordinates></Point>",0,19
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.686815,42.298226</coordinates></Point>",35783,11
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.31457,42.176131</coordinates></Point>",0,8
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.59118,42.693145</coordinates></Point>",0,13
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-73.228483,42.3929</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.17864,42.05844</coordinates></Point>",0,40
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.061993,42.197322</coordinates></Point>",0,32
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.067062,41.756214</coordinates></Point>",0,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.91616,42.13066</coordinates></Point>",0,33
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.817552,42.843147</coordinates></Point>",0,19
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.330054,41.889267</coordinates></Point>",NA,31
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.710335,42.309623</coordinates></Point>",0,11
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.730936,42.245342</coordinates></Point>",30698,5
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.50562,42.43704</coordinates></Point>",0,14
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.896335,42.467155</coordinates></Point>",1975,22
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.151787,41.817659</coordinates></Point>",0,36
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.132397,42.023528</coordinates></Point>",35827,32
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.94837,42.118265</coordinates></Point>",0,33
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.172092,42.485426</coordinates></Point>",0,24
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.459405,42.446396</coordinates></Point>",27852,14
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.974487,41.933435</coordinates></Point>",0,36
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.395339,42.458427</coordinates></Point>",53726,16
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.067062,41.756214</coordinates></Point>",0,37
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.122411,41.808473</coordinates></Point>",0,36
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.78843,42.52647</coordinates></Point>",0,4
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.936713,42.48025</coordinates></Point>",0,8
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.079455,42.109748</coordinates></Point>",0,8
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.838156,42.100452</coordinates></Point>",0,35
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-72.63599,42.369562</coordinates></Point>",98533,6
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.565269,42.61176</coordinates></Point>",0,13
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.15795,42.73681</coordinates></Point>",0,19
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.35284,42.273886</coordinates></Point>",40939,17
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.97393,42.492456</coordinates></Point>",0,22
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.228816,42.629394</coordinates></Point>",72671,18
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.755193,42.126575</coordinates></Point>",0,12
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-71.161996,42.162599</coordinates></Point>",0,32
1,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,"<Point><coordinates>-70.949245,42.577188</coordinates></Point>",0,21
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.021862,42.263825</coordinates></Point>",265212,33
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.014804,42.384659</coordinates></Point>",99893,27
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.035421,42.335629</coordinates></Point>",67014,1
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.049495,42.333431</coordinates></Point>",0,1
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.292811,42.017521</coordinates></Point>",0,17
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-72.604842,42.170731</coordinates></Point>",0,5
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-70.930521,41.685401</coordinates></Point>",0,38
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.065287,42.382588</coordinates></Point>",0,26
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.257185,42.55908</coordinates></Point>",0,24
1,INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,"<Point><coordinates>-71.310858,42.468429</coordinates></Point>",0,16
1,INTERNATIONAL ASSOCICATION OF MACHINIST & AEROSPACE WORKERS,"<Point><coordinates>-72.475127,42.601341</coordinates></Point>",0,6
1,INTERNATIONAL BALLET ACADEMY OF NORWELL INC,"<Point><coordinates>-70.889224,42.167287</coordinates></Point>",107281,33
1,INTERNATIONAL BANKING SECURITY ASSOCIATION INC,"<Point><coordinates>-70.919635,42.338947</coordinates></Point>",133979,1
1,INTERNATIONAL BASAVA CENTER INCORPORATED,"<Point><coordinates>-71.67685,42.334599</coordinates></Point>",0,10
1,INTERNATIONAL BETHEL ASSEMBLY OF GOD,"<Point><coordinates>-71.002424,42.249687</coordinates></Point>",NA,33
1,INTERNATIONAL BIBLE MINISTRIES INC,"<Point><coordinates>-71.232259,42.296463</coordinates></Point>",0,17
1,INTERNATIONAL BRIDGES TO JUSTICE,"<Point><coordinates>-71.064725,42.351707</coordinates></Point>",3140476,27
1,INTERNATIONAL BROTHERHD - BOILRMKRS IR SHP BLDRS BLCKSMTH FRGRS & HLPR,"<Point><coordinates>-71.032488,42.280244</coordinates></Point>",989795,33
1,INTERNATIONAL BROTHERHD - BOILRMKRS IR SHP BLDRS BLCKSMTH FRGRS & HLPR,"<Point><coordinates>-73.192331,42.297258</coordinates></Point>",0,4
1,INTERNATIONAL BROTHERHOOD BLRMKRS IRON SHP BLDRS BLCKSMTH FRGRS &,"<Point><coordinates>-72.642689,42.116231</coordinates></Point>",0,3
1,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS IRON SHIP BUILDERS,"<Point><coordinates>-72.575211,42.165804</coordinates></Point>",0,7
1,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS IRON SHIP BUILDERS,"<Point><coordinates>-72.614499,42.172386</coordinates></Point>",99949,5
1,INTERNATIONAL BROTHERHOOD OF BOILERMAKERS IRON SHIP BUILDERS,"<Point><coordinates>-71.097237,42.416598</coordinates></Point>",131592,25
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.008695,42.414352</coordinates></Point>",9439,27
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-70.959981,41.843757</coordinates></Point>",93354,37
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.833435,42.241813</coordinates></Point>",293182,11
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.154331,41.71653</coordinates></Point>",552244,37
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.408769,42.64717</coordinates></Point>",51653,16
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-72.542057,42.139348</coordinates></Point>",1393088,7
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.120471,42.482822</coordinates></Point>",1036746,24
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.01199,42.40843</coordinates></Point>",66953,27
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.067062,41.756214</coordinates></Point>",35459,37
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-72.562417,42.13792</coordinates></Point>",536854,3
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-70.877406,42.104684</coordinates></Point>",139434,35
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-72.543433,42.144119</coordinates></Point>",593594,7
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.789114,42.311335</coordinates></Point>",803074,10
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-70.925271,41.888861</coordinates></Point>",562595,36
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.069599,42.272659</coordinates></Point>",1988655,1
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.100062,42.654264</coordinates></Point>",1038259,20
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.844999,42.254296</coordinates></Point>",840700,11
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-70.959981,41.843757</coordinates></Point>",755970,37
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.157959,42.229064</coordinates></Point>",57782,30
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.052564,42.302937</coordinates></Point>",11308528,1
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,"<Point><coordinates>-71.11053,42.661762</coordinates></Point>",383645,20
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS AND UTILITY,"<Point><coordinates>-72.20786,42.31259</coordinates></Point>",12789,8
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS BUILDING CORP 1,"<Point><coordinates>-71.052564,42.302937</coordinates></Point>",1144336,1
1,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 104 FUND,"<Point><coordinates>-71.258387,42.144268</coordinates></Point>",109190,31
1,INTERNATIONAL BROTHERHOOD OF ELECTRICIAL WORKERS,"<Point><coordinates>-70.873196,42.80965</coordinates></Point>",41915,19
1,INTERNATIONAL BROTHERHOOD OF POLICE OFFICERS LOCAL 364,"<Point><coordinates>-72.58514,42.108231</coordinates></Point>",277594,3
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-72.534308,42.141251</coordinates></Point>",896374,7
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.002978,42.247807</coordinates></Point>",249441,33
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.76678,42.247955</coordinates></Point>",3315249,11
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.047857,42.341333</coordinates></Point>",796980,1
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.002978,42.247807</coordinates></Point>",568456,33
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.76678,42.247955</coordinates></Point>",0,11
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.071969,42.383509</coordinates></Point>",8348348,26
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-70.95578,42.47675</coordinates></Point>",712682,22
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.038548,42.254052</coordinates></Point>",576215,33
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-71.073503,42.047352</coordinates></Point>",1277519,32
1,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,"<Point><coordinates>-70.927425,41.632225</coordinates></Point>",823138,38
1,INTERNATIONAL BUILDING PERFORMANCE SIMULATION ASSOCIATION-USA,"<Point><coordinates>-71.240539,42.44602</coordinates></Point>",47420,16
1,INTERNATIONAL CAREERS CONSORTIUM INC,"<Point><coordinates>-71.117895,42.538155</coordinates></Point>",0,23
1,INTERNATIONAL CAROTENOID SOCIETY,"<Point><coordinates>-71.062967,42.350916</coordinates></Point>",0,27
1,INTERNATIONAL CATACOMB SOCIETY INC,"<Point><coordinates>-71.125033,42.469436</coordinates></Point>",186543,23
1,INTERNATIONAL CATHOLIC DEAF ASSN,"<Point><coordinates>-71.365548,41.897598</coordinates></Point>",0,17
1,INTERNATIONAL CATHOLIC DEAF ASSN,"<Point><coordinates>-72.550423,42.145</coordinates></Point>",0,7
1,INTERNATIONAL CATHOLIC DEAF ASSOCIATION INC NATIONAL HEADQUART,"<Point><coordinates>-71.365548,41.897598</coordinates></Point>",32734,17
1,INTERNATIONAL CENTER FOR 8MM FILM AND VIDEO INC,"<Point><coordinates>-70.892754,42.716155</coordinates></Point>",0,20
1,INTERNATIONAL CENTER FOR CONCILIATION INC,"<Point><coordinates>-71.102934,42.347593</coordinates></Point>",137270,28
1,INTERNATIONAL CENTER FOR INTEGRATIVE SYSTEMS INC,"<Point><coordinates>-71.150641,42.390103</coordinates></Point>",0,25
1,INTERNATIONAL CENTER OF WORCESTER INC,"<Point><coordinates>-71.821517,42.252404</coordinates></Point>",86282,10
1,INTERNATIONAL CENTRAL GOSPEL CHURCH,"<Point><coordinates>-71.836202,42.253138</coordinates></Point>",NA,11
1,INTERNATIONAL CHAPLAINS ASSOCIATION INC,"<Point><coordinates>-71.164124,42.706275</coordinates></Point>",0,18
1,INTERNATIONAL CHILDRENS DIGITAL LIBRARY FOUNDATION,"<Point><coordinates>-70.768789,42.579612</coordinates></Point>",94759,20
1,INTERNATIONAL CHILDRENS HEART FUND,"<Point><coordinates>-71.788424,42.264674</coordinates></Point>",0,10
1,INTERNATIONAL CHRISTIAN CENTER INC,"<Point><coordinates>-72.605209,42.099119</coordinates></Point>",NA,3
1,INTERNATIONAL CHRUCH OF THE FOURSQUARE GOSPEL,"<Point><coordinates>-70.946883,41.7087</coordinates></Point>",NA,38
1,INTERNATIONAL CHRUCH OF THE FOURSQUARE GOSPEL,"<Point><coordinates>-70.951045,41.633416</coordinates></Point>",NA,38
1,INTERNATIONAL CHURCH OF GOD,"<Point><coordinates>-71.20774,42.439707</coordinates></Point>",NA,24
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-71.070351,41.936677</coordinates></Point>",NA,36
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.879123,42.635443</coordinates></Point>",NA,20
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-72.741565,42.124117</coordinates></Point>",NA,5
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.93732,42.216814</coordinates></Point>",NA,34
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.298841,43.691292</coordinates></Point>",NA,0
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.922729,42.121947</coordinates></Point>",NA,33
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-71.835268,42.231563</coordinates></Point>",NA,11
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-71.053877,42.350334</coordinates></Point>",NA,27
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.281169,41.654058</coordinates></Point>",NA,40
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-71.839257,42.245442</coordinates></Point>",NA,11
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-70.730586,42.007451</coordinates></Point>",NA,39
1,INTERNATIONAL CHURCH OF THE FOUR SQUARE GOSPEL,"<Point><coordinates>-71.814664,42.261723</coordinates></Point>",NA,10
1,INTERNATIONAL COACH FEDERATION OF NEW ENGLAND INC,"<Point><coordinates>-71.631351,42.322484</coordinates></Point>",0,14
